link,num_lien,pays,ligue,annee,equipes
/matches/1821278/live/angleterre-premier-league-2024-2025-wolves-manchester-united,1821278,angleterre,premier-league,2024-2025,wolves-manchester-united
/matches/1821279/live/angleterre-premier-league-2024-2025-aston-villa-brighton,1821279,angleterre,premier-league,2024-2025,aston-villa-brighton
/matches/1821280/live/angleterre-premier-league-2024-2025-brentford-arsenal,1821280,angleterre,premier-league,2024-2025,brentford-arsenal
/matches/1821281/live/angleterre-premier-league-2024-2025-crystal-palace-southampton,1821281,angleterre,premier-league,2024-2025,crystal-palace-southampton
/matches/1821282/live/angleterre-premier-league-2024-2025-everton-nottingham-forest,1821282,angleterre,premier-league,2024-2025,everton-nottingham-forest
/matches/1821283/live/angleterre-premier-league-2024-2025-fulham-bournemouth,1821283,angleterre,premier-league,2024-2025,fulham-bournemouth
/matches/1821284/live/angleterre-premier-league-2024-2025-ipswich-chelsea,1821284,angleterre,premier-league,2024-2025,ipswich-chelsea
/matches/1821285/live/angleterre-premier-league-2024-2025-chelsea-wolves,1821285,angleterre,premier-league,2024-2025,chelsea-wolves
/matches/1821286/live/angleterre-premier-league-2024-2025-everton-tottenham,1821286,angleterre,premier-league,2024-2025,everton-tottenham
/matches/1821287/live/angleterre-premier-league-2024-2025-ipswich-manchester-city,1821287,angleterre,premier-league,2024-2025,ipswich-manchester-city
/matches/1821288/live/angleterre-premier-league-2024-2025-leicester-fulham,1821288,angleterre,premier-league,2024-2025,leicester-fulham
/matches/1821289/live/angleterre-premier-league-2024-2025-manchester-united-brighton,1821289,angleterre,premier-league,2024-2025,manchester-united-brighton
/matches/1821290/live/angleterre-premier-league-2024-2025-newcastle-bournemouth,1821290,angleterre,premier-league,2024-2025,newcastle-bournemouth
/matches/1821291/live/angleterre-premier-league-2024-2025-nottingham-forest-southampton,1821291,angleterre,premier-league,2024-2025,nottingham-forest-southampton
/matches/1821292/live/angleterre-premier-league-2024-2025-west-ham-crystal-palace,1821292,angleterre,premier-league,2024-2025,west-ham-crystal-palace
/matches/1821293/live/angleterre-premier-league-2024-2025-leicester-manchester-city,1821293,angleterre,premier-league,2024-2025,leicester-manchester-city
/matches/1821294/live/angleterre-premier-league-2024-2025-manchester-united-newcastle,1821294,angleterre,premier-league,2024-2025,manchester-united-newcastle
/matches/1821295/live/angleterre-premier-league-2024-2025-tottenham-wolves,1821295,angleterre,premier-league,2024-2025,tottenham-wolves
/matches/1821296/live/angleterre-premier-league-2024-2025-west-ham-liverpool,1821296,angleterre,premier-league,2024-2025,west-ham-liverpool
/matches/1821297/live/angleterre-premier-league-2024-2025-bournemouth-everton,1821297,angleterre,premier-league,2024-2025,bournemouth-everton
/matches/1821298/live/angleterre-premier-league-2024-2025-aston-villa-leicester,1821298,angleterre,premier-league,2024-2025,aston-villa-leicester
/matches/1821299/live/angleterre-premier-league-2024-2025-brighton-arsenal,1821299,angleterre,premier-league,2024-2025,brighton-arsenal
/matches/1821300/live/angleterre-premier-league-2024-2025-crystal-palace-chelsea,1821300,angleterre,premier-league,2024-2025,crystal-palace-chelsea
/matches/1821301/live/angleterre-premier-league-2024-2025-fulham-ipswich,1821301,angleterre,premier-league,2024-2025,fulham-ipswich
/matches/1821302/live/angleterre-premier-league-2024-2025-liverpool-manchester-united,1821302,angleterre,premier-league,2024-2025,liverpool-manchester-united
/matches/1821303/live/angleterre-premier-league-2024-2025-manchester-city-west-ham,1821303,angleterre,premier-league,2024-2025,manchester-city-west-ham
/matches/1821304/live/angleterre-premier-league-2024-2025-southampton-brentford,1821304,angleterre,premier-league,2024-2025,southampton-brentford
/matches/1821305/live/angleterre-premier-league-2024-2025-tottenham-newcastle,1821305,angleterre,premier-league,2024-2025,tottenham-newcastle
/matches/1821306/live/angleterre-premier-league-2024-2025-wolves-nottingham-forest,1821306,angleterre,premier-league,2024-2025,wolves-nottingham-forest
/matches/1821307/live/angleterre-premier-league-2024-2025-arsenal-tottenham,1821307,angleterre,premier-league,2024-2025,arsenal-tottenham
/matches/1821308/live/angleterre-premier-league-2024-2025-brentford-manchester-city,1821308,angleterre,premier-league,2024-2025,brentford-manchester-city
/matches/1821309/live/angleterre-premier-league-2024-2025-everton-aston-villa,1821309,angleterre,premier-league,2024-2025,everton-aston-villa
/matches/1821310/live/angleterre-premier-league-2024-2025-ipswich-brighton,1821310,angleterre,premier-league,2024-2025,ipswich-brighton
/matches/1821311/live/angleterre-premier-league-2024-2025-leicester-crystal-palace,1821311,angleterre,premier-league,2024-2025,leicester-crystal-palace
/matches/1821312/live/angleterre-premier-league-2024-2025-nottingham-forest-liverpool,1821312,angleterre,premier-league,2024-2025,nottingham-forest-liverpool
/matches/1821313/live/angleterre-premier-league-2024-2025-west-ham-fulham,1821313,angleterre,premier-league,2024-2025,west-ham-fulham
/matches/1821314/live/angleterre-premier-league-2024-2025-chelsea-bournemouth,1821314,angleterre,premier-league,2024-2025,chelsea-bournemouth
/matches/1821315/live/angleterre-premier-league-2024-2025-newcastle-wolves,1821315,angleterre,premier-league,2024-2025,newcastle-wolves
/matches/1821316/live/angleterre-premier-league-2024-2025-manchester-united-southampton,1821316,angleterre,premier-league,2024-2025,manchester-united-southampton
/matches/1821317/live/angleterre-premier-league-2024-2025-arsenal-aston-villa,1821317,angleterre,premier-league,2024-2025,arsenal-aston-villa
/matches/1821318/live/angleterre-premier-league-2024-2025-brentford-liverpool,1821318,angleterre,premier-league,2024-2025,brentford-liverpool
/matches/1821319/live/angleterre-premier-league-2024-2025-bournemouth-brighton,1821319,angleterre,premier-league,2024-2025,bournemouth-brighton
/matches/1821320/live/angleterre-premier-league-2024-2025-newcastle-west-ham,1821320,angleterre,premier-league,2024-2025,newcastle-west-ham
/matches/1821321/live/angleterre-premier-league-2024-2025-arsenal-nottingham-forest,1821321,angleterre,premier-league,2024-2025,arsenal-nottingham-forest
/matches/1821322/live/angleterre-premier-league-2024-2025-everton-brentford,1821322,angleterre,premier-league,2024-2025,everton-brentford
/matches/1821323/live/angleterre-premier-league-2024-2025-aston-villa-crystal-palace,1821323,angleterre,premier-league,2024-2025,aston-villa-crystal-palace
/matches/1821324/live/angleterre-premier-league-2024-2025-fulham-wolves,1821324,angleterre,premier-league,2024-2025,fulham-wolves
/matches/1821325/live/angleterre-premier-league-2024-2025-ipswich-manchester-united,1821325,angleterre,premier-league,2024-2025,ipswich-manchester-united
/matches/1821326/live/angleterre-premier-league-2024-2025-leicester-chelsea,1821326,angleterre,premier-league,2024-2025,leicester-chelsea
/matches/1821327/live/angleterre-premier-league-2024-2025-manchester-city-tottenham,1821327,angleterre,premier-league,2024-2025,manchester-city-tottenham
/matches/1821328/live/angleterre-premier-league-2024-2025-southampton-liverpool,1821328,angleterre,premier-league,2024-2025,southampton-liverpool
/matches/1821389/live/angleterre-premier-league-2024-2025-bournemouth-nottingham-forest,1821389,angleterre,premier-league,2024-2025,bournemouth-nottingham-forest
/matches/1821390/live/angleterre-premier-league-2024-2025-everton-manchester-united,1821390,angleterre,premier-league,2024-2025,everton-manchester-united
/matches/1821391/live/angleterre-premier-league-2024-2025-aston-villa-west-ham,1821391,angleterre,premier-league,2024-2025,aston-villa-west-ham
/matches/1821392/live/angleterre-premier-league-2024-2025-fulham-crystal-palace,1821392,angleterre,premier-league,2024-2025,fulham-crystal-palace
/matches/1821393/live/angleterre-premier-league-2024-2025-brighton-everton,1821393,angleterre,premier-league,2024-2025,brighton-everton
/matches/1821394/live/angleterre-premier-league-2024-2025-ipswich-tottenham,1821394,angleterre,premier-league,2024-2025,ipswich-tottenham
/matches/1821395/live/angleterre-premier-league-2024-2025-crystal-palace-brentford,1821395,angleterre,premier-league,2024-2025,crystal-palace-brentford
/matches/1821396/live/angleterre-premier-league-2024-2025-leicester-brentford,1821396,angleterre,premier-league,2024-2025,leicester-brentford
/matches/1821397/live/angleterre-premier-league-2024-2025-fulham-manchester-united,1821397,angleterre,premier-league,2024-2025,fulham-manchester-united
/matches/1821398/live/angleterre-premier-league-2024-2025-manchester-city-liverpool,1821398,angleterre,premier-league,2024-2025,manchester-city-liverpool
/matches/1821399/live/angleterre-premier-league-2024-2025-liverpool-ipswich,1821399,angleterre,premier-league,2024-2025,liverpool-ipswich
/matches/1821400/live/angleterre-premier-league-2024-2025-newcastle-nottingham-forest,1821400,angleterre,premier-league,2024-2025,newcastle-nottingham-forest
/matches/1821401/live/angleterre-premier-league-2024-2025-manchester-city-chelsea,1821401,angleterre,premier-league,2024-2025,manchester-city-chelsea
/matches/1821402/live/angleterre-premier-league-2024-2025-southampton-brighton,1821402,angleterre,premier-league,2024-2025,southampton-brighton
/matches/1821403/live/angleterre-premier-league-2024-2025-southampton-newcastle,1821403,angleterre,premier-league,2024-2025,southampton-newcastle
/matches/1821404/live/angleterre-premier-league-2024-2025-tottenham-leicester,1821404,angleterre,premier-league,2024-2025,tottenham-leicester
/matches/1821405/live/angleterre-premier-league-2024-2025-wolves-arsenal,1821405,angleterre,premier-league,2024-2025,wolves-arsenal
/matches/1821406/live/angleterre-premier-league-2024-2025-bournemouth-liverpool,1821406,angleterre,premier-league,2024-2025,bournemouth-liverpool
/matches/1821407/live/angleterre-premier-league-2024-2025-arsenal-manchester-city,1821407,angleterre,premier-league,2024-2025,arsenal-manchester-city
/matches/1821408/live/angleterre-premier-league-2024-2025-brentford-tottenham,1821408,angleterre,premier-league,2024-2025,brentford-tottenham
/matches/1821409/live/angleterre-premier-league-2024-2025-chelsea-west-ham,1821409,angleterre,premier-league,2024-2025,chelsea-west-ham
/matches/1821410/live/angleterre-premier-league-2024-2025-everton-leicester,1821410,angleterre,premier-league,2024-2025,everton-leicester
/matches/1821411/live/angleterre-premier-league-2024-2025-ipswich-southampton,1821411,angleterre,premier-league,2024-2025,ipswich-southampton
/matches/1821412/live/angleterre-premier-league-2024-2025-manchester-united-crystal-palace,1821412,angleterre,premier-league,2024-2025,manchester-united-crystal-palace
/matches/1821413/live/angleterre-premier-league-2024-2025-newcastle-fulham,1821413,angleterre,premier-league,2024-2025,newcastle-fulham
/matches/1821414/live/angleterre-premier-league-2024-2025-nottingham-forest-brighton,1821414,angleterre,premier-league,2024-2025,nottingham-forest-brighton
/matches/1821415/live/angleterre-premier-league-2024-2025-wolves-aston-villa,1821415,angleterre,premier-league,2024-2025,wolves-aston-villa
/matches/1821416/live/angleterre-premier-league-2024-2025-aston-villa-ipswich,1821416,angleterre,premier-league,2024-2025,aston-villa-ipswich
/matches/1821417/live/angleterre-premier-league-2024-2025-brighton-chelsea,1821417,angleterre,premier-league,2024-2025,brighton-chelsea
/matches/1821418/live/angleterre-premier-league-2024-2025-crystal-palace-everton,1821418,angleterre,premier-league,2024-2025,crystal-palace-everton
/matches/1821419/live/angleterre-premier-league-2024-2025-fulham-nottingham-forest,1821419,angleterre,premier-league,2024-2025,fulham-nottingham-forest
/matches/1821420/live/angleterre-premier-league-2024-2025-leicester-arsenal,1821420,angleterre,premier-league,2024-2025,leicester-arsenal
/matches/1821421/live/angleterre-premier-league-2024-2025-liverpool-wolves,1821421,angleterre,premier-league,2024-2025,liverpool-wolves
/matches/1821422/live/angleterre-premier-league-2024-2025-manchester-city-newcastle,1821422,angleterre,premier-league,2024-2025,manchester-city-newcastle
/matches/1821423/live/angleterre-premier-league-2024-2025-southampton-bournemouth,1821423,angleterre,premier-league,2024-2025,southampton-bournemouth
/matches/1821424/live/angleterre-premier-league-2024-2025-tottenham-manchester-united,1821424,angleterre,premier-league,2024-2025,tottenham-manchester-united
/matches/1821425/live/angleterre-premier-league-2024-2025-west-ham-brentford,1821425,angleterre,premier-league,2024-2025,west-ham-brentford
/matches/1821426/live/angleterre-premier-league-2024-2025-bournemouth-wolves,1821426,angleterre,premier-league,2024-2025,bournemouth-wolves
/matches/1821427/live/angleterre-premier-league-2024-2025-arsenal-west-ham,1821427,angleterre,premier-league,2024-2025,arsenal-west-ham
/matches/1821428/live/angleterre-premier-league-2024-2025-aston-villa-chelsea,1821428,angleterre,premier-league,2024-2025,aston-villa-chelsea
/matches/1821429/live/espagne-laliga-2024-2025-athletic-club-getafe,1821429,,,,
/matches/1821430/live/espagne-laliga-2024-2025-real-betis-girona,1821430,,,,
/matches/1821431/live/espagne-laliga-2024-2025-mallorca-real-madrid,1821431,,,,
/matches/1821432/live/espagne-laliga-2024-2025-las-palmas-sevilla,1821432,,,,
/matches/1821433/live/espagne-laliga-2024-2025-villarreal-atletico-madrid,1821433,,,,
/matches/1821434/live/espagne-laliga-2024-2025-valencia-barcelona,1821434,,,,
/matches/1821435/live/espagne-laliga-2024-2025-real-sociedad-rayo-vallecano,1821435,,,,
/matches/1821436/live/espagne-laliga-2024-2025-celta-vigo-deportivo-alaves,1821436,,,,
/matches/1821437/live/espagne-laliga-2024-2025-osasuna-leganes,1821437,,,,
/matches/1821438/live/espagne-laliga-2024-2025-atletico-madrid-girona,1821438,,,,
/matches/1821439/live/espagne-laliga-2024-2025-celta-vigo-valencia,1821439,,,,
/matches/1821440/live/espagne-laliga-2024-2025-getafe-rayo-vallecano,1821440,,,,
/matches/1821441/live/espagne-laliga-2024-2025-real-madrid-real-valladolid,1821441,,,,
/matches/1821442/live/espagne-laliga-2024-2025-sevilla-villarreal,1821442,,,,
/matches/1821443/live/espagne-laliga-2024-2025-deportivo-alaves-real-betis,1821443,,,,
/matches/1821444/live/espagne-laliga-2024-2025-leganes-las-palmas,1821444,,,,
/matches/1821445/live/espagne-laliga-2024-2025-barcelona-athletic-club,1821445,,,,
/matches/1821446/live/espagne-laliga-2024-2025-osasuna-mallorca,1821446,,,,
