league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,83,0:1,Aïman Maurer pour Elba Rashani,Substitute,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,88,0:1,Habib Keita,Yellow Card,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,94,0:1,Eray Cömert,Yellow Card,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,96,0:1,Muhammed ChamPénalty manqué,Yellow Card,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,11,0:0,Thomas Delaine,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,29,0:0,Akor Adams,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,35,0:1,Wahbi Khazri - Passe décisive : Falaye Sacko,Goal,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,40,0:2,Arnaud Nordin - Passe décisive : Téji Savanier,Goal,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,46,0:2,Issiaga Sylla,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,46,0:2,Dilane Bakwa pour Habib Diarra,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,46,0:2,Marvin Senaya pour Frederic Guilbert,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,46,0:2,Arnaud Nordin,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,51,0:2,Frederic Guilbert,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,58,0:2,Téji Savanier,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,60,0:2,Emanuel Emegha pour Dion Moise Sahi,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,61,0:2,Lebo Mothiba pour Kévin Gameiro,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,63,1:2,Benjamin LecomteBut contre son camp,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,69,2:2,Lebo Mothiba,Goal,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,70,2:2,Khalil Fayad pour Wahbi Khazri,Substitute,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,70,2:2,Kelvin Yeboah pour Akor Adams,Substitute,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,76,2:2,Dilane Bakwa,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,81,2:2,Abakar Sylla pour Thomas Delaine,Substitute,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,83,2:2,Léo Leroy pour Jordan Ferri,Substitute,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,86,2:2,Léo Leroy,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,88,2:2,Joris Chotard,Yellow Card,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,93,2:2,Sacha Delaye pour Téji Savanier,Substitute,Montpellier,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Pierre Gaillouste,Stade de la Meinau,Strasbourg,Montpellier,97,2:2,Emanuel Emegha,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/b04003c3/Strasbourg-Montpellier-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,18,0:0,Kenny Lala,Yellow Card,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,19,1:0,Amir Richardson - Passe décisive : Keito Nakamura,Goal,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,22,1:0,Azor Matusiwa,Yellow Card,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,36,1:0,Hugo Magnetti,Yellow Card,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,50,1:1,Mahdi Camara,Goal,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,52,1:1,Thibault De Smet,Yellow Card,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,56,1:2,Pierre Lees-Melou - Passe décisive : Romain Del Castillo,Goal,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,60,1:2,Mohamed Daramy pour Oumar Diakité,Substitute,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,60,1:2,Marshall Munetsi pour Amir Richardson,Substitute,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,60,1:2,Valentin Atangana Edoa pour Azor Matusiwa,Substitute,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,66,1:2,Steve Mounié pour Martin Satriano,Substitute,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,66,1:2,Bilal Brahimi pour Jérémy Le Douaron,Substitute,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,66,1:2,Jonas Martin pour Hugo Magnetti,Substitute,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,77,1:2,Amine Salama pour Thomas Foket,Substitute,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,77,1:2,Mamadou Diakhon pour Keito Nakamura,Substitute,Reims,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,77,1:2,Adrien Lebeau pour Mahdi Camara,Substitute,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,88,1:2,Steve Mounié,Yellow Card,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,91,1:2,Achraf Dari pour Romain Del Castillo,Substitute,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Gaël Angoula,Stade Auguste-Delaune,Reims,Brest,92,1:2,Marco Bizot,Yellow Card,Brest,https://fbref.com/fr/matchs/f12c7a9a/Reims-Brest-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,4,0:0,Niklas Schmidt,Yellow Card,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,45,0:0,Mikkel Desler,Yellow Card,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,56,0:0,Bamo Meïté pour Leonardo Balerdi,Substitute,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,56,0:0,Iliman Ndiaye pour François Mughe,Substitute,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,59,0:0,Zakaria Aboukhlal pour Aron Dønnum,Substitute,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,59,0:0,Stijn Spierings pour Vincent Sierro,Substitute,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,64,0:0,Joaquín Correa,Yellow Card,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,66,0:0,Geoffrey Kondogbia pour Valentin Rongier,Substitute,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,66,0:0,Amine Harit pour Joaquín Correa,Substitute,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,72,0:0,Mamady Bangré pour Denis Genreau,Substitute,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,72,0:0,Gabriel Suazo pour Moussa Diarra,Substitute,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,77,0:0,Frank Magri,Yellow Card,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,79,0:0,Guillaume Restes,Yellow Card,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,84,0:0,Waren Kamanzi pour Frank Magri,Substitute,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,89,0:0,Amine Harit,Yellow Card,Marseille,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,17:05,François Letexier,Orange Vélodrome,Marseille,Toulouse,95,0:0,Mamady Bangré,Yellow Card,Toulouse,https://fbref.com/fr/matchs/195b7636/Marseille-Toulouse-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,5,0:0,Alexandre Lacazette,Yellow Card,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,38,0:0,Mohamed Lamine Bayo,Yellow Card,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,41,0:0,Clinton Mata,Yellow Card,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,58,0:0,Samuel Grandsir pour Mohamed Lamine Bayo,Substitute,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,58,0:0,Rassoul Ndiaye pour Yassine Kechta,Substitute,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,65,0:0,Josué Casimir,Yellow Card,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,68,0:0,Mama Samba Baldé pour Corentin Tolisso,Substitute,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,74,0:0,Elysée Logbo pour Josué Casimir,Substitute,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,74,0:0,Emmanuel Sabbi pour Nabil Alioui,Substitute,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,77,0:0,Diego Moreira pour Ernest Nuamah,Substitute,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,77,0:0,Johann Lepenant pour Paul Akouokou,Substitute,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,79,0:0,Sael Kumbedi,Yellow Card,Lyon,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,20:45,Benoît Bastien,Groupama Stadium,Lyon,Le Havre,89,0:0,Issa Soumaré pour Daler Kuzyaev,Substitute,Le Havre,https://fbref.com/fr/matchs/18b82351/Lyon-Le-Havre-17-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,12,0:0,Folarin Balogun - Pénalty arrêté par Marcin Bułka,Pénalty arrêté,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,55,0:0,Folarin Balogun - Pénalty arrêté par Marcin Bułka,Pénalty arrêté,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,56,0:0,Youssouf Ndayishimiye,Yellow Card,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,64,0:0,Jeremie Boga pour Sofiane Diop,Substitute,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,64,0:0,Pablo Rosario pour Morgan Sanson,Substitute,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,67,0:0,Wissam Ben Yedder pour Folarin Balogun,Substitute,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,72,0:0,Aleksandr Golovin,Yellow Card,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,78,0:0,Aliou Badara Baldé pour Gaëtan Laborde,Substitute,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,78,0:0,Evann Guessand pour Terem Moffi,Substitute,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,81,0:0,Eliot Matazo pour Mohamed Camara,Substitute,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,82,0:0,Ismail Jakobs pour Caio Henrique Oliveira Silva,Substitute,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,91,0:1,Jeremie Boga - Passe décisive : Melvin Bard,Goal,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,92,0:1,Youcef Atal pour Jordan Lotomba,Substitute,Nice,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,95,0:1,Myron Boadu pour Takumi Minamino,Substitute,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,22/09/2023,21:00,Benoît Millot,Stade Louis II,Monaco,Nice,95,0:1,Guillermo Maripán pour Soungoutou Magassa,Substitute,Monaco,https://fbref.com/fr/matchs/74e4b97c/Monaco-Nice-22-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,6,0:1,Eli Junior Kroupi - Passe décisive : Vincent Le Goff,Goal,Lorient,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,42,1:1,Matthis Abline - Passe décisive : Moses Simon,Goal,Nantes,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,46,2:1,Eray Cömert - Passe décisive : Florent Mollet,Goal,Nantes,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,53,2:1,Laurent Abergel,Yellow Card,Lorient,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,55,3:1,Mostafa Mohamed,Goal,Nantes,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,60,3:1,Abdoul Kader Bamba pour Matthis Abline,Substitute,Nantes,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
Ligue 1,Journée 6,2023/2024,23/09/2023,17:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lorient,63,3:1,Siriné Doucouré pour Eli Junior Kroupi,Substitute,Lorient,https://fbref.com/fr/matchs/4f5c9313/Nantes-Lorient-23-Septembre-2023-Ligue-1
